txop_num,duration,termination_time,From,To,Ended Properly
1,8655,1596829137,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
2,1273,1596831627,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
3,22532,1596854204,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
4,128,1596859369,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
5,128,1596859659,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
6,128,1596861009,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
7,128,1596869179,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
8,128,1596876865,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
9,1264,1596892344,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
10,128,1596892516,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
11,1959,1596899570,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
12,128,1596903771,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
13,1919,1596932316,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
14,129,1596937007,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
15,128,1596938279,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
16,128,1596939356,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
17,8422,1596953527,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
18,549,1596955614,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
19,460,1596956134,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
20,3218,1596959412,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
21,657,1596960637,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
22,129,1596960810,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
23,129,1596961276,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
24,128,1596962811,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
25,3212,1596976289,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
26,128,1596981062,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
27,129,1596993994,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
28,1454,1597004513,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
29,3570,1597008128,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
30,128,1597008300,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
31,128,1597011743,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
32,128,1597025509,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
33,5130,1597051127,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
34,2529,1597058873,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
35,1420,1597060338,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
36,3620,1597064814,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
37,205,1597101873,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
38,4304,1597106221,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
39,1080,1597107345,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
40,8712,1597118646,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
41,128,1597118818,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
42,80498,1597224461,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
43,45067,1597331385,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
44,128,1597331513,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
45,129,1597348784,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
46,44,1597349610,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
47,346,1597388053,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
48,365,1597388462,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
49,6220,1597394726,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
50,13492,1597410112,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
51,5150,1597415262,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
52,4201,1597421244,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
53,1824,1597423112,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
54,128,1597423285,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
55,128,1597426147,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
56,6283,1597433976,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
57,840,1597434860,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
58,8951,1597445669,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
59,19839,1597465508,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
60,128,1597466862,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
61,136,1597503474,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
62,4212,1597516537,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
63,2457,1597520949,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
64,3386,1597524379,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
65,44,1597525245,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
66,65660,1597591089,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
67,1895,1597595626,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
68,50229,1597645900,1c:28:af:1f:0d:94,ec:4c:8c:39:47:f2,no
69,3837,1597666794,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
70,236,1597667074,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
71,31434,1597698553,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
72,128,1597698726,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
73,6767,1597746876,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
74,3010,1597752764,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
75,914,1597753723,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
76,31739,1597785507,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
77,31469,1597817021,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
78,463,1597817528,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
79,1283,1597818855,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
80,84285,1597903185,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
81,11428,1597917752,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
82,963,1597918760,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
83,4883,1597923688,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
84,58977,1597982709,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
85,61,1597986150,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
86,44,1598195522,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
87,61,1598248014,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
88,60,1598250218,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
89,34790,1598285310,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
90,128,1598285438,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
91,45,1598342144,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,yes
92,1049,1598343435,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
93,4978,1598348458,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
94,129,1598348631,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
95,128,1598358079,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
96,129,1598361651,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
97,128,1598363736,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
98,128,1598366389,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
99,1132,1598387719,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
100,1132,1598388895,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
101,1729,1598390669,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
102,8149,1598398863,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
103,128,1598399035,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
104,129,1598399344,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
105,128,1598399585,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
106,340,1598400053,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
107,605,1598400702,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
108,128,1598407223,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
109,128,1598420469,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
110,128,1598421372,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
111,128,1598421885,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
112,2124,1598435949,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
113,128,1598436121,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
114,128,1598437156,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
115,128,1598439792,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
116,129,1598441824,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
117,6460,1598449862,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
118,128,1598450034,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
119,61,1598455701,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
120,128,1598461698,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
121,128,1598463562,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
122,136,1598465537,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
123,1119,1598478793,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
124,273,1598479114,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
125,5917,1598485079,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
126,4548,1598489671,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
127,128,1598491291,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
128,128,1598520475,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
129,128,1598520908,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
130,129,1598532430,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
131,128,1598545735,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
132,3760,1598552335,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
133,1291,1598553671,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
134,2677,1598556392,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
135,1994,1598563628,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
136,129,1598563801,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
137,1233,1598565250,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
138,8441,1598573735,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
139,128,1598575018,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
140,11094,1598589361,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
141,1939,1598605525,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
142,265,1598608847,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
143,419,1598609311,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
144,2919,1598620126,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
145,3022,1598623192,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
146,7857,1598631093,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
147,128,1598632945,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
148,128,1598633368,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
149,5876,1598655389,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
150,3125,1598658558,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
151,128,1598660110,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
152,128,1598660614,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
153,60,1598661620,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
154,2415,1598665069,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
155,2277,1598668991,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
156,1142,1598670178,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
157,2652,1598672874,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
158,128,1598675849,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
159,27915,1598704262,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
160,2503,1598706809,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
161,1883,1598715159,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
162,469,1598720766,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
163,28134,1598754556,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
164,3808,1598762542,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
165,128,1598762714,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
166,1283,1598764230,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
167,5337,1598769611,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
168,327,1598769982,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
169,19783,1598789810,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
170,128,1598789982,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
171,742,1598806377,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
172,400,1598808576,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
173,129,1598808749,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
174,1136,1598810108,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
175,1692,1598812017,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
176,3590,1598816901,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
177,2741,1598819686,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
178,2095,1598822358,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
179,2586,1598824988,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
180,4609,1598829642,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
181,12480,1598848180,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
182,1263,1598856996,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
183,1706,1598861202,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,no
184,45,1598861247,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,yes
185,13127,1598876697,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
186,2563,1598879260,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
187,128,1598879432,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
188,128,1598879845,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
189,1033,1598883550,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
190,1052,1598884948,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
191,3272,1598888264,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
192,4438,1598895688,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
193,128,1598902320,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
194,924,1598909339,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
195,3487,1598912871,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,no
196,45,1598912916,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,yes
197,128,1598920346,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
198,128,1598934550,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
199,128,1598936308,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
200,7770,1598950434,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
201,128,1598950606,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
202,128,1598954536,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
203,14628,1598969369,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
204,2371,1598971785,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
205,1611,1598973441,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
206,294,1598975051,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
207,804,1598975900,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
208,225,1598978463,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
209,922,1598979693,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
210,250,1598982844,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
211,497,1598983385,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
212,412,1598984961,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
213,3828,1598988833,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
214,5199,1598999821,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
215,11962,1599011827,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
216,128,1599011999,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
217,368,1599013726,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
218,5105,1599018875,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
219,128,1599019047,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
220,1470,1599020758,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
221,129,1599020930,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
222,128,1599027540,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
223,128,1599039516,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
224,129,1599039825,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
225,128,1599040701,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
226,128,1599040943,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
227,3350,1599045968,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
228,128,1599046140,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
229,128,1599050662,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
230,1757,1599055486,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
231,1235,1599058854,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
232,129,1599061774,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
233,128,1599064375,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
234,136,1599064967,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
235,2600,1599067856,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
236,411,1599068312,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
237,6419,1599074776,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
238,128,1599080749,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
239,128,1599104424,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
240,829,1599131118,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
241,420,1599131754,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
242,636,1599132434,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
243,2348,1599134827,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
244,128,1599134999,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
245,128,1599163425,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
246,128,1599166805,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
247,2349,1599172354,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
248,1016,1599183901,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
249,2959,1599186905,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
250,17693,1599204643,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
251,219,1599204907,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
252,324,1599205275,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
253,128,1599206839,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
254,222,1599209535,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
255,199,1599209778,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
256,128,1599209950,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
257,128,1599210483,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
258,129,1599210959,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
259,337,1599212192,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
260,128,1599212364,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
261,782,1599213260,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
262,137,1599213441,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
263,1806,1599252163,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
264,370,1599252577,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
265,128,1599273265,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
266,128,1599279490,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
267,7199,1599288125,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
268,129,1599289710,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
269,1022,1599293574,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
270,25400,1599319019,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
271,128,1599320482,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
272,128,1599346589,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
273,129,1599357801,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
274,128,1599363228,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
275,128,1599364155,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
276,437,1599365545,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
277,18045,1599383634,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
278,20425,1599426391,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
279,129,1599426564,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
280,128,1599450454,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
281,1003,1599454193,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
282,12252,1599466489,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
283,128,1599468187,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
284,128,1599471600,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
285,346,1599533083,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
286,33167,1599566294,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
287,4296,1599570635,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
288,128,1599599544,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
289,2703,1599622168,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
290,2472,1599625609,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
291,1471,1599629034,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
292,230,1599630241,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
293,284,1599630570,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
294,3921,1599647414,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
295,4686,1599652145,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
296,2145,1599654335,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
297,11563,1599707261,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
298,128,1599707433,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
299,19179,1599757192,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
300,12958,1599770194,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
301,22900,1599798183,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
302,1046,1599799273,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
303,46823,1599847318,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
304,74344,1599924437,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
305,129,1599924610,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
306,61,1599945235,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
307,381,1599963184,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
308,3541,1599966769,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
309,11147,1599977960,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
310,129,1599978133,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
311,13141,1600017909,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
312,3164,1600021117,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
313,717,1600025716,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
314,11571,1600037331,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
315,1662,1600064751,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
316,5384,1600070180,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
317,35472,1600105696,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
318,2794,1600113005,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
319,1014,1600115753,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
320,1352,1600117149,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
321,1651,1600118845,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
322,11945,1600131004,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
323,20550,1600151598,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
324,8007,1600159650,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
325,13925,1600173620,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
326,6849,1600180514,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
327,2059,1600182617,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
328,17696,1600200357,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
329,19477,1600221612,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
330,1145,1600224231,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
331,1003,1600225279,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
332,1595,1600226918,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
333,309,1600227272,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
334,23512,1600250828,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
335,129,1600251001,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
336,1258,1600271735,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
337,2208,1600273988,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
338,915,1600274948,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
